ID,channel,activities_22,activities_21,activities_20,latest_activity,latest_hqa,HQAs_22,HQAs_21,HQAs_20,"('aum', 'Active Equity')","('aum', 'Active FI')","('aum', 'Alts')","('aum', 'Bond ETF')","('aum', 'Core Equity')","('aum', 'Factors')","('aum', 'MAS')","('aum', 'Market Driven/Precision')","('aum', 'Megatrends')","('aum', 'Models')","('aum', 'Sustainable')",mkt_emails_clicked 2020,mkt_emails_opened 2020,mkt_emails_sent 2020,mkt_emails_clicked 2021,mkt_emails_opened 2021,mkt_emails_sent 2021,mkt_emails_clicked 2022,mkt_emails_opened 2022,mkt_emails_sent 2022,"('events_attended', 2020)","('events_attended', 2021)","('events_attended', 2022)","('webinars_attended', 2020)","('webinars_attended', 2021)","('webinars_attended', 2022)","('web_visits', 2020)","('web_visits', 2021)","('web_visits', 2022)","('advisor_center_completes', 2020)","('advisor_center_completes', 2021)","('advisor_center_completes', 2022)","('total_ac_portfolios', 2020)","('total_ac_portfolios', 2021)","('total_ac_portfolios', 2022)"
15843,uswa-emerging-wealth,0,16,21,11/30/21,1/11/21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,32,1,30,142,2,19,86,0,0,0,0,0,0,55,8,0,0,0,0,0,0,0
15844,uswa-metro-wealth,19,33,63,6/27/22,4/28/22,1,2,10,0,0,0,0,0,0,0,0,0,0,0,1,16,136,0,32,87,1,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15845,uswa-core-wealth,9,1,29,6/29/22,10/24/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,13,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0
15846,uswa-emerging-wealth,6,4,9,6/13/22,5/13/22,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,102,3,7,98,2,11,43,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
15847,uswa-metro-wealth,6,14,21,6/28/22,2/20/20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,107,0,4,102,0,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15848,uswa-metro-wealth,9,27,14,6/28/22,6/15/22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,105,0,8,138,1,10,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15849,uswa-metro-wealth,19,55,50,6/27/22,3/1/22,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,45,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15850,uswa-core-wealth,9,6,40,6/29/22,6/29/22,3,3,6,0,0,0,0,0,0,0,0,0,0,0,2,16,145,0,4,56,0,2,15,0,0,0,0,0,0,7,0,0,1,0,0,16,1,0
15851,uswa-metro-wealth,32,82,72,6/24/22,6/16/22,12,8,28,0,0,0,0,0,0,0,0,0,0,0,19,24,192,10,10,177,2,4,161,0,0,0,0,0,0,51,0,0,2,0,0,0,0,0
15852,uswa-metro-wealth,26,33,51,6/28/22,6/14/22,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,3,70,0,18,86,0,11,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15853,uswa-metro-wealth,18,43,15,6/28/22,4/21/22,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,0,4,262,0,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15854,uswa-metro-wealth,32,69,90,6/30/22,5/24/22,5,19,33,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,11,77,0,17,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15855,uswa-metro-wealth,23,29,46,6/27/22,5/25/22,4,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,34,0,0,20,0,0,0,0,0,0,0,7,0,0,2,0,0,2,0
15856,uswa-core-wealth,11,20,56,6/8/22,5/26/22,6,6,19,0,0,0,0,0,0,0,0,0,0,0,14,162,195,8,98,124,5,36,55,0,0,0,2,0,0,59,91,0,0,1,0,0,0,0
15857,uswa-metro-wealth,32,34,78,6/28/22,4/29/22,2,4,24,0,0,0,0,0,0,0,0,0,0,0,0,2,34,2,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15858,uswa-emerging-wealth,18,22,39,7/1/22,6/29/22,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,269,1,1,159,0,0,16,0,0,0,0,0,0,139,79,0,11,4,0,87,4,0
15859,uswa-emerging-wealth,9,14,16,6/29/22,4/19/22,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,6,125,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15860,uswa-emerging-wealth,15,23,46,6/29/22,1/10/21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,89,0,1,41,0,5,19,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0
15861,uswa-metro-wealth,11,4,8,6/28/22,6/24/22,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,58,92,2,26,99,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15862,uswa-core-wealth,16,30,53,6/30/22,1/5/21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,23,97,0,9,47,0,1,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15863,uswa-metro-wealth,11,13,14,6/30/22,3/24/21,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,10,46,5,12,47,1,7,36,0,1,0,0,1,0,6,9,0,0,1,0,0,0,0
15864,uswa-emerging-wealth,16,14,22,6/14/22,5/16/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,301,5,12,159,1,20,84,0,0,0,1,0,0,7,7,0,0,1,0,0,0,0
15865,uswa-core-wealth,6,15,40,6/29/22,4/11/22,3,5,6,0,0,0,0,0,0,0,0,0,0,0,1,94,152,0,16,94,0,0,49,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0
15866,uswa-emerging-wealth,9,9,14,7/6/22,6/10/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,83,0,0,26,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15867,uswa-emerging-wealth,19,41,20,6/21/22,4/20/22,3,10,5,0,0,0,0,0,0,0,0,0,0,0,1,28,167,0,1,89,0,0,14,0,0,0,1,0,0,9,177,48,1,6,3,0,4,2
15868,uswa-emerging-wealth,37,51,58,6/29/22,6/15/22,13,17,24,0,0,0,0,0,0,0,0,0,0,0,4,6,248,1,4,141,6,9,100,0,0,0,0,0,0,149,390,790,2,7,6,0,10,59
15869,uswa-emerging-wealth,9,17,2,7/6/22,10/14/21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,205,3,11,202,0,8,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15870,uswa-core-wealth,12,25,15,6/30/22,8/26/21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,57,247,1,12,46,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15871,uswa-metro-wealth,18,76,72,6/28/22,2/4/22,4,24,22,0,0,0,0,0,0,0,0,0,0,0,1,2,81,4,9,107,0,1,68,0,1,0,4,1,0,18,0,0,0,0,0,0,0,0
15872,uswa-core-wealth,6,13,30,6/29/22,2/21/21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,85,122,0,45,54,0,19,43,0,0,0,0,0,0,63,48,0,4,4,0,9,5,0
15873,uswa-core-wealth,12,83,26,6/30/22,4/27/22,6,4,4,0,0,0,0,0,0,0,0,0,0,0,5,31,469,4,38,230,3,14,102,0,0,0,0,0,0,77,159,16,4,9,2,4,7,0
15874,uswa-core-wealth,35,48,36,6/29/22,6/14/22,7,17,10,0,0,0,0,0,0,0,0,0,0,0,9,14,156,0,0,95,1,1,27,1,0,0,1,0,0,116,637,2,2,6,0,6,7,1
15875,uswa-emerging-wealth,4,8,43,4/19/22,3/2/22,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,184,250,0,71,129,0,33,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15876,uswa-metro-wealth,9,8,35,6/30/22,5/31/22,5,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,0,0,0,0,1,0,144,1,0,1,0,0,0,0,0
15877,uswa-emerging-wealth,9,14,12,6/30/22,10/28/20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,41,309,0,14,183,0,14,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15878,uswa-core-wealth,7,5,17,7/6/22,9/9/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,0,4,52,0,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15879,uswa-core-wealth,26,28,21,6/29/22,1/31/22,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,4,9,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
15880,uswa-core-wealth,7,11,35,6/29/22,4/28/20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,92,0,12,36,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15881,uswa-emerging-wealth,55,38,14,6/29/22,6/15/20,0,0,2,938740.32,0,28465.6,678836.34,190060.7,233697.23,2137301.41,201869.99,13449.6,0,0,1,5,83,0,0,25,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15882,uswa-emerging-wealth,10,7,4,5/18/22,4/28/22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15883,uswa-emerging-wealth,16,34,37,7/1/22,9/1/21,0,10,7,0,0,0,0,0,0,0,0,0,0,0,5,54,181,3,24,144,1,4,61,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0
15884,uswa-core-wealth,21,32,17,6/22/22,5/19/22,4,9,8,0,0,0,0,0,0,0,0,0,0,0,0,28,101,0,10,45,0,2,18,0,0,0,0,3,0,0,44,0,0,3,0,0,0,0
15885,uswa-core-wealth,38,48,26,7/6/22,8/10/20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,34,145,7,25,95,2,9,54,0,1,0,2,1,1,96,128,48,10,9,7,9,11,3
15886,uswa-metro-wealth,11,19,5,6/27/22,7/23/21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,83,3,4,66,1,2,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15887,uswa-emerging-wealth,2,1,3,5/2/22,5/2/22,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15888,uswa-core-wealth,6,0,0,6/23/22,6/23/22,1,0,0,1178850.895,91251.295,19845.9,0,0,0,10723.61,0,0,0,0,0,0,8,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15889,uswa-emerging-wealth,4,17,36,2/22/22,2/22/22,1,8,17,0,0,0,0,0,0,0,0,0,0,0,17,46,365,3,4,167,3,5,109,2,0,0,23,2,2,66,13,0,0,0,0,0,0,0
15890,uswa-core-wealth,18,13,25,7/1/22,5/12/22,2,2,5,0,0,0,0,0,0,0,0,0,0,0,2,92,115,0,40,53,1,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15891,uswa-core-wealth,19,13,15,6/29/22,6/16/22,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,73,138,2,55,91,6,35,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15892,uswa-metro-wealth,12,23,70,6/27/22,9/14/21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,0,3,86,1,5,62,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0
15893,uswa-metro-wealth,52,66,266,6/28/22,6/16/22,4,10,80,0,0,0,0,0,0,0,0,0,0,0,9,48,272,3,24,271,7,19,119,0,0,0,1,0,0,32,4,10,5,1,2,3,1,1
15894,uswa-metro-wealth,25,52,39,6/27/22,5/4/22,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,75,0,0,75,0,0,0,0,0,0,18,0,0,2,0,0,1,0,0
15895,uswa-metro-wealth,7,36,41,5/3/22,1/6/22,1,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15896,uswa-core-wealth,5,10,23,6/29/22,8/18/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,192,2,42,127,1,18,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15897,uswa-emerging-wealth,6,5,10,6/20/22,6/20/22,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,13,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15898,uswa-emerging-wealth,18,26,5,7/5/22,5/9/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,77,3,39,65,2,26,57,0,0,0,1,0,0,12,22,55,0,2,5,0,2,27
15899,uswa-emerging-wealth,25,10,16,6/28/22,5/3/22,7,1,0,0,0,0,0,0,0,0,0,0,0,0,3,10,205,4,13,88,7,12,86,0,0,0,0,0,1,10,8,0,0,0,0,0,0,0
15900,uswa-metro-wealth,5,10,13,6/29/22,1/31/22,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,55,1,1,37,0,0,16,0,0,0,0,0,0,106,0,0,5,0,0,6,6,2
15901,uswa-metro-wealth,36,83,31,6/28/22,1/26/22,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,24,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15902,uswa-emerging-wealth,15,18,17,6/8/22,6/8/22,4,9,1,0,0,0,0,0,0,0,0,0,0,0,6,19,155,7,16,127,7,12,66,0,0,0,3,0,1,471,358,238,6,3,1,0,0,0
15903,uswa-core-wealth,12,19,38,6/29/22,3/24/22,2,4,12,0,0,0,0,0,0,0,0,0,0,0,6,40,321,12,35,169,4,9,84,0,0,1,1,0,0,921,1046,39,13,12,2,1,128,1
15904,uswa-emerging-wealth,17,50,47,6/23/22,6/23/22,4,12,13,0,0,0,0,0,0,0,0,0,0,0,2,25,125,1,38,88,3,45,61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15905,uswa-metro-wealth,18,33,57,6/6/22,4/25/22,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,3,93,0,17,51,0,19,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15906,uswa-core-wealth,14,16,53,6/29/22,3/1/22,1,1,9,0,0,0,0,0,0,0,0,0,0,0,4,8,140,0,3,66,2,2,30,0,0,1,0,0,0,234,243,59,7,9,7,4,10,2
15907,uswa-metro-wealth,30,2,37,6/16/22,5/9/22,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15908,uswa-emerging-wealth,4,11,32,6/28/22,10/27/20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,107,0,30,57,0,10,18,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
15909,uswa-metro-wealth,13,21,19,6/28/22,10/29/20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,1,75,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15910,uswa-core-wealth,2,21,10,1/14/22,4/24/20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,11,205,0,12,94,1,5,35,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0
15911,uswa-metro-wealth,23,32,29,6/28/22,5/23/22,8,13,10,0,0,0,0,0,0,0,0,0,0,0,0,14,202,0,12,136,7,16,62,0,0,0,0,0,3,65,69,115,5,2,4,1,1,8
15912,uswa-emerging-wealth,0,40,54,11/30/21,1/11/21,0,2,12,0,0,0,0,0,0,0,0,0,0,0,12,36,175,1,22,89,0,16,47,0,1,0,4,1,0,156,7,30,4,2,2,0,2,2
15913,uswa-core-wealth,19,30,35,7/5/22,7/5/22,12,15,18,0,0,0,0,0,0,0,0,0,0,0,7,53,98,4,24,73,6,22,53,0,1,1,1,1,0,8,18,0,1,2,0,0,1,0
15914,uswa-metro-wealth,13,25,62,6/6/22,3/22/22,3,6,24,0,0,0,0,0,0,0,0,0,0,0,3,4,128,1,9,69,2,15,57,0,2,1,1,1,0,22,0,0,3,0,0,2,0,0
15915,uswa-metro-wealth,23,28,29,6/27/22,4/27/22,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,47,0,5,18,3,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15916,uswa-emerging-wealth,8,14,33,6/23/22,6/23/22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,123,379,0,80,194,0,27,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15917,uswa-emerging-wealth,6,13,8,7/6/22,7/16/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,22,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15918,uswa-core-wealth,4,6,22,6/27/22,8/2/21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,164,0,11,84,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15919,uswa-emerging-wealth,12,24,64,7/5/22,1/24/22,2,12,21,0,0,0,0,0,0,0,0,0,0,0,16,56,164,5,8,124,3,5,80,0,2,0,6,2,2,1044,826,243,22,22,14,94,92,32
15920,uswa-metro-wealth,11,4,3,6/28/22,6/2/22,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8,44,169,0,0,93,1,1,60,0,0,1,1,0,0,54,0,198,3,0,9,2,0,5
15921,uswa-core-wealth,16,28,12,6/30/22,6/13/22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,14,0,0,0,0,0,0,2,38,14,0,0,1,0,0,0
15922,uswa-core-wealth,5,13,16,7/5/22,7/5/22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,70,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15923,uswa-core-wealth,36,43,14,6/30/22,4/27/22,4,6,2,0,0,0,0,0,0,0,0,0,0,0,24,28,411,19,19,151,19,19,58,0,0,0,0,0,1,71,39,24,3,2,3,0,1,2
15924,uswa-metro-wealth,23,57,29,6/27/22,9/29/21,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,62,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15925,uswa-emerging-wealth,25,25,42,6/13/22,5/31/22,10,8,7,0,0,0,0,0,0,0,0,0,0,0,3,24,175,0,9,105,1,1,41,0,0,0,1,0,0,975,1272,996,11,11,12,20,6,54
15926,uswa-core-wealth,21,42,83,6/21/22,6/7/22,6,9,15,0,0,0,0,0,0,0,0,0,0,0,1,3,111,0,0,68,0,2,55,0,0,0,1,0,0,75,76,0,6,3,0,5,0,18
15927,uswa-emerging-wealth,8,13,17,5/12/22,8/10/21,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,47,155,0,20,60,0,16,41,0,0,0,0,0,0,39,49,0,3,3,0,2,3,0
15928,uswa-emerging-wealth,6,4,52,6/13/22,1/11/21,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,53,265,1,19,97,1,8,48,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
15929,uswa-emerging-wealth,74,57,45,6/29/22,9/22/21,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,7,173,2,14,126,0,29,82,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0
15930,uswa-metro-wealth,14,22,33,6/28/22,6/28/22,7,10,7,0,0,0,0,0,0,0,0,0,0,0,29,175,422,6,95,170,2,55,78,0,0,0,4,0,0,110,94,9,6,7,0,6,6,0
15931,uswa-metro-wealth,36,118,72,6/27/22,3/1/22,4,18,4,0,0,0,0,0,0,0,0,0,0,0,1,1,66,0,0,61,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15932,uswa-metro-wealth,18,49,37,6/27/22,5/2/22,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,38,0,2,46,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15933,uswa-metro-wealth,41,58,78,6/24/22,3/15/22,7,24,23,0,0,0,0,0,0,0,0,0,0,0,5,40,113,1,27,86,0,16,50,0,0,0,1,0,0,1,54,9,0,4,2,0,1,6
15934,uswa-core-wealth,13,36,71,7/6/22,3/22/22,2,5,27,0,0,0,0,0,0,0,0,0,0,0,10,11,201,7,7,282,1,2,128,0,2,0,0,3,0,5,0,0,0,0,0,6,4,0
15935,uswa-metro-wealth,12,40,56,6/6/22,5/9/22,4,7,18,0,0,0,0,0,0,0,0,0,0,0,1,2,58,3,3,63,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15936,uswa-metro-wealth,16,27,29,4/20/22,4/8/22,12,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,15,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15937,uswa-core-wealth,15,35,13,6/30/22,6/21/22,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,25,587,2,57,513,0,22,226,0,1,0,0,1,0,85,9,0,4,0,0,0,0,0
15938,uswa-metro-wealth,20,36,20,6/30/22,6/28/22,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,22,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15939,uswa-metro-wealth,5,11,24,6/23/22,1/31/22,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15940,uswa-core-wealth,16,39,69,7/6/22,6/21/22,2,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,13,0,0,0,0,0,0,0,0,0,726,582,211,12,8,7,39,33,12
15941,uswa-core-wealth,12,28,55,6/30/22,2/25/22,3,8,27,0,0,0,0,0,0,0,0,0,0,0,53,64,427,39,43,251,19,22,124,0,0,1,4,0,0,1248,1141,562,7,7,3,2,0,0
15942,uswa-metro-wealth,12,23,53,6/29/22,6/29/22,4,6,28,0,0,0,0,0,0,0,0,0,0,0,2,7,65,1,16,42,0,15,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15943,uswa-core-wealth,20,84,32,6/30/22,6/17/22,14,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,1,36,8,15,44,0,1,0,0,1,0,0,0,17,0,0,2,0,0,48
15944,uswa-emerging-wealth,132,102,14,6/29/22,1/11/22,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,41,163,0,74,121,0,17,46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
15945,uswa-core-wealth,27,24,39,6/29/22,5/16/22,8,6,13,0,0,0,0,0,0,0,0,0,0,0,7,26,101,5,17,67,2,5,31,0,0,0,0,0,0,1019,582,253,15,9,8,71,37,19
15946,uswa-emerging-wealth,12,28,9,6/21/22,4/21/22,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,18,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15947,uswa-core-wealth,2,12,31,5/16/22,6/21/21,0,5,10,0,0,0,0,0,0,0,0,0,0,0,3,7,164,7,17,178,3,5,85,0,1,0,0,1,0,27,11,0,3,0,0,1,0,0
15948,uswa-core-wealth,7,21,39,6/22/22,11/17/20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,22,2,3,20,0,0,1,0,0,1,6,0,0,1,0,0,0,0,0
15949,uswa-core-wealth,22,12,30,6/29/22,6/21/22,4,3,5,0,0,0,0,0,0,0,0,0,0,0,8,60,233,16,50,132,10,33,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15950,uswa-emerging-wealth,7,19,18,6/28/22,3/8/21,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,12,83,11,25,112,3,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15951,uswa-emerging-wealth,199,47,23,6/29/22,3/3/22,11,11,8,0,0,0,0,0,0,0,0,0,0,0,19,209,910,8,83,371,5,38,140,0,2,0,3,3,2,361,93,25,4,3,3,7,4,0
15952,uswa-metro-wealth,26,30,36,6/28/22,6/1/22,5,6,5,0,0,0,0,0,0,0,0,0,0,0,1,7,42,7,15,71,2,4,37,0,1,1,1,2,0,66,18,0,6,4,0,15,0,0
15953,uswa-core-wealth,19,16,8,6/30/22,6/28/22,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,32,158,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0
15954,uswa-emerging-wealth,30,26,25,6/29/22,6/14/22,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,12,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15955,uswa-core-wealth,9,15,31,6/9/22,3/11/21,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,15,0,0,7,0,0,0,1,0,0,35,26,0,1,1,0,0,0,0
15956,uswa-core-wealth,26,35,49,6/30/22,5/25/22,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,26,0,0,16,0,0,0,0,0,0,26,224,58,2,4,3,0,0,0
15957,uswa-core-wealth,17,5,38,6/30/22,6/30/22,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15958,uswa-emerging-wealth,11,30,12,6/21/22,10/18/21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,8,99,1,1,43,1,4,30,0,0,1,0,1,0,69,49,24,2,0,2,0,0,0
15959,uswa-core-wealth,22,37,11,6/29/22,4/19/22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,102,0,4,47,0,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15960,uswa-emerging-wealth,26,23,10,7/6/22,6/6/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15961,uswa-core-wealth,8,16,26,7/6/22,4/5/21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,198,0,22,135,0,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15962,uswa-emerging-wealth,5,28,33,4/18/22,2/11/21,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,24,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15963,uswa-emerging-wealth,3,5,5,6/15/22,8/16/21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,0,39,137,0,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15964,uswa-emerging-wealth,10,22,15,5/18/22,3/15/22,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,10,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15965,uswa-core-wealth,34,76,96,6/30/22,6/28/22,4,8,16,0,0,0,0,0,0,0,0,0,0,0,1,102,402,0,60,164,0,7,91,0,0,0,0,0,0,66,24,0,1,0,0,0,0,0
15966,uswa-metro-wealth,12,25,90,6/24/22,4/29/22,3,6,38,0,0,0,0,0,0,0,0,0,0,0,4,28,82,1,16,48,1,10,33,0,0,0,1,1,0,4,0,0,1,0,0,79,6,5
